"@timestamp","owner.id","edge_media_preview_like.count","edge_media_to_comment.count","location.id","location.name","location.slug","taken_at_timestamp"
"Mar 14, 2020 @ 00:09:42.426",26157322,"12,059",87,229827725,"St Ermin's Hotel","st-ermins-hotel","1,424,539,593"
"Mar 14, 2020 @ 00:09:42.423",26157322,"9,990",42,229827725,"St Ermin's Hotel","st-ermins-hotel","1,424,600,508"
"Mar 14, 2020 @ 00:09:42.421",26157322,"12,393",60,242981057,"Kynance Mews","kynance-mews","1,424,645,396"
"Mar 14, 2020 @ 00:09:42.419",26157322,"15,246",161,275115690,"Honest Burgers","honest-burgers","1,424,681,233"
"Mar 14, 2020 @ 00:09:42.418",26157322,"8,666",31,1942,"Westbourne Grove","westbourne-grove","1,424,699,891"
"Mar 14, 2020 @ 00:09:42.415",26157322,"14,891",52,229827725,"St Ermin's Hotel","st-ermins-hotel","1,424,724,716"
"Mar 14, 2020 @ 00:09:42.414",26157322,"15,658",61,52227762470,"Liberty London","liberty-london","1,424,732,455"
"Mar 14, 2020 @ 00:09:42.413",26157322,"15,249",77,216569068,"Strand, London","strand-london","1,424,759,688"
"Mar 14, 2020 @ 00:09:42.412",26157322,"8,431",20,7955848,"Mulberry Head Office","mulberry-head-office","1,424,772,842"
"Mar 14, 2020 @ 00:09:42.411",26157322,"13,650",77,321994307,"Granger & Co.","granger-co","1,424,781,396"
"Mar 14, 2020 @ 00:09:42.410",26157322,"25,274",369,15801,"Portobello Road Market","portobello-road-market","1,424,791,682"
"Mar 14, 2020 @ 00:09:42.409",26157322,"16,565",159,1271490,Harrods,harrods,"1,424,816,662"
"Mar 14, 2020 @ 00:09:42.408",26157322,"14,430",96,213624484,"South Kensington","south-kensington","1,424,851,797"
"Mar 14, 2020 @ 00:09:42.407",26157322,"11,900",50,3734286,"Kensington Square Kitchen","kensington-square-kitchen","1,424,855,762"
"Mar 14, 2020 @ 00:09:42.406",26157322,"11,873",84,248626,"Victoria and Albert Museum","victoria-and-albert-museum","1,424,883,727"
"Mar 14, 2020 @ 00:09:42.405",26157322,"14,229",56,215503974,"Threadneedles, Autograph Collection","threadneedles-autograph-collection","1,424,900,146"
"Mar 14, 2020 @ 00:09:42.403",26157322,"15,591",107,214602,"New Bond Street","new-bond-street","1,424,903,182"
"Mar 14, 2020 @ 00:09:42.402",26157322,"18,503",135,52227762470,"Liberty London","liberty-london","1,424,937,746"
"Mar 14, 2020 @ 00:09:42.400",26157322,"21,639",271,375981186,"7th arrondissement of Paris","7th-arrondissement-of-paris","1,424,968,621"
"Mar 14, 2020 @ 00:09:42.398",26157322,"12,109",91,6889842,"Paris, France","paris-france","1,425,056,910"
"Mar 14, 2020 @ 00:09:42.397",26157322,"13,181",86,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,425,068,306"
"Mar 14, 2020 @ 00:09:42.396",26157322,"14,764",73,251403602,"Palais-Royal","palais-royal","1,425,114,856"
"Mar 14, 2020 @ 00:09:42.395",26157322,"12,501",261,213007644,"Le Bon Marché Rive Gauche","le-bon-marche-rive-gauche","1,425,138,927"
"Mar 14, 2020 @ 00:09:42.393",26157322,"17,137",112,260660123,"Rue Servandoni","rue-servandoni","1,425,154,435"
"Mar 14, 2020 @ 00:09:42.392",26157322,"16,268",107,213007644,"Le Bon Marché Rive Gauche","le-bon-marche-rive-gauche","1,425,198,618"
"Mar 14, 2020 @ 00:09:42.391",26157322,"14,583",128,213536754,"Place Saint-Sulpice","place-saint-sulpice","1,425,215,699"
"Mar 14, 2020 @ 00:09:42.390",26157322,"14,106",90,6889842,"Paris, France","paris-france","1,425,237,906"
"Mar 14, 2020 @ 00:09:42.389",26157322,"12,955",61,2175336,"St James's Park","st-jamess-park","1,425,282,710"
"Mar 14, 2020 @ 00:09:40.989",26157322,"7,767",51,1116190,LANVIN,lanvin,"1,425,306,979"
"Mar 14, 2020 @ 00:09:40.988",26157322,"16,721",125,152778,"Pont Neuf","pont-neuf","1,425,317,578"
"Mar 14, 2020 @ 00:09:40.987",26157322,"10,648",184,1116190,LANVIN,lanvin,"1,425,330,572"
"Mar 14, 2020 @ 00:09:40.986",26157322,"24,431",327,2593354,"Tour Eiffel","tour-eiffel","1,425,372,887"
"Mar 14, 2020 @ 00:09:40.985",26157322,"14,846",117,1346167,"Église Saint-Sulpice","eglise-saint-sulpice","1,425,412,197"
"Mar 14, 2020 @ 00:09:40.984",26157322,"19,587",154,154889,"Avenue montaigne","avenue-montaigne","1,425,459,815"
"Mar 14, 2020 @ 00:09:40.983",26157322,"17,192",140,3931749,LVMH,lvmh,"1,425,464,374"
"Mar 14, 2020 @ 00:09:40.982",26157322,"5,567",23,3931749,LVMH,lvmh,"1,425,474,414"
"Mar 14, 2020 @ 00:09:40.981",26157322,"4,853",25,3931749,LVMH,lvmh,"1,425,479,828"
"Mar 14, 2020 @ 00:09:40.980",26157322,"7,510",57,245137205,"Princes du Parc","princes-du-parc","1,425,486,504"
"Mar 14, 2020 @ 00:09:40.979",26157322,"11,335",48,245137205,"Princes du Parc","princes-du-parc","1,425,492,462"
"Mar 14, 2020 @ 00:09:40.977",26157322,"12,804",46,251403602,"Palais-Royal","palais-royal","1,425,547,753"
"Mar 14, 2020 @ 00:09:40.976",26157322,"6,037",39,3931749,LVMH,lvmh,"1,425,566,189"
"Mar 14, 2020 @ 00:09:40.975",26157322,"12,709",78,6889842,"Paris, France","paris-france","1,425,569,893"
"Mar 14, 2020 @ 00:09:40.974",26157322,"6,072",16,1695801,"Palais de Tokyo","palais-de-tokyo","1,425,581,749"
"Mar 14, 2020 @ 00:09:40.972",26157322,"9,559",29,734586,"Galeries Lafayette","galeries-lafayette","1,425,619,665"
"Mar 14, 2020 @ 00:09:40.971",26157322,"8,596",40,299566993,"Cour Carrée","cour-carree","1,425,657,519"
"Mar 14, 2020 @ 00:09:40.970",26157322,"22,336",184,683630,"Musée du Louvre","musee-du-louvre","1,425,663,171"
"Mar 14, 2020 @ 00:09:40.968",26157322,"11,096",71,299566993,"Cour Carrée","cour-carree","1,425,680,878"
"Mar 14, 2020 @ 00:09:40.967",26157322,"16,207",82,6889842,"Paris, France","paris-france","1,425,690,800"
"Mar 14, 2020 @ 00:09:40.966",26157322,"8,013",36,6889842,"Paris, France","paris-france","1,425,715,897"
"Mar 14, 2020 @ 00:09:40.965",26157322,"19,992",132,213007644,"Le Bon Marché Rive Gauche","le-bon-marche-rive-gauche","1,425,724,921"
"Mar 14, 2020 @ 00:09:40.964",26157322,"7,136",20,213203074,"Tuileries Garden-Jardin Des Tuileries","tuileries-garden-jardin-des-tuileries","1,425,742,732"
"Mar 14, 2020 @ 00:09:40.963",26157322,"9,397",27,325253,"Maison de l'Amérique latine","maison-de-lamerique-latine","1,425,747,773"
"Mar 14, 2020 @ 00:09:40.962",26157322,"9,934",40,325253,"Maison de l'Amérique latine","maison-de-lamerique-latine","1,425,755,341"
"Mar 14, 2020 @ 00:09:40.961",26157322,"18,159",146,403473306,"Quartier Saint-Germain-des-Prés","quartier-saint-germain-des-pres","1,425,764,369"
"Mar 14, 2020 @ 00:09:40.960",26157322,"12,093",136,6889842,"Paris, France","paris-france","1,425,801,612"
"Mar 14, 2020 @ 00:09:40.959",26157322,"13,992",59,485863642,"Jardin des Tuileries","jardin-des-tuileries","1,425,837,382"
"Mar 14, 2020 @ 00:09:40.957",26157322,"11,652",74,6889842,"Paris, France","paris-france","1,425,906,992"
"Mar 14, 2020 @ 00:09:40.956",26157322,"20,767",208,403473306,"Quartier Saint-Germain-des-Prés","quartier-saint-germain-des-pres","1,425,937,264"
"Mar 14, 2020 @ 00:09:40.955",26157322,"7,159",37,236175216,"Galerie Kamel Mennour","galerie-kamel-mennour","1,425,975,242"
"Mar 14, 2020 @ 00:09:40.954",26157322,"22,971",276,2593354,"Tour Eiffel","tour-eiffel","1,425,993,373"
"Mar 14, 2020 @ 00:09:40.953",26157322,"17,074",207,349388703,"Avenue Raymond-Poincaré","avenue-raymond-poincare","1,426,004,161"
"Mar 14, 2020 @ 00:09:40.952",26157322,"14,822",90,349388703,"Avenue Raymond-Poincaré","avenue-raymond-poincare","1,426,056,902"
"Mar 14, 2020 @ 00:09:40.951",26157322,"11,178",51,396012159,"Fondation Louis Vuitton","fondation-louis-vuitton","1,426,064,665"
"Mar 14, 2020 @ 00:09:40.950",26157322,"8,680",44,396012159,"Fondation Louis Vuitton","fondation-louis-vuitton","1,426,065,490"
"Mar 14, 2020 @ 00:09:40.949",26157322,"8,241",37,396012159,"Fondation Louis Vuitton","fondation-louis-vuitton","1,426,073,886"
"Mar 14, 2020 @ 00:09:40.947",26157322,"9,762",86,396012159,"Fondation Louis Vuitton","fondation-louis-vuitton","1,426,106,599"
"Mar 14, 2020 @ 00:09:40.946",26157322,"18,478",170,349388703,"Avenue Raymond-Poincaré","avenue-raymond-poincare","1,426,145,325"
"Mar 14, 2020 @ 00:09:40.944",26157322,"9,489",60,6889842,"Paris, France","paris-france","1,426,169,515"
"Mar 14, 2020 @ 00:09:40.943",26157322,"20,406",148,2593354,"Tour Eiffel","tour-eiffel","1,426,185,698"
"Mar 14, 2020 @ 00:09:40.942",26157322,"7,651",23,18981896,"Rue des Acacias","rue-des-acacias","1,426,195,249"
"Mar 14, 2020 @ 00:09:40.941",26157322,"20,484",147,6889842,"Paris, France","paris-france","1,426,227,857"
"Mar 14, 2020 @ 00:09:40.940",26157322,"18,761",274,6889842,"Paris, France","paris-france","1,426,255,721"
"Mar 14, 2020 @ 00:09:40.939",26157322,"9,730",63,299566993,"Cour Carrée","cour-carree","1,426,317,326"
"Mar 14, 2020 @ 00:09:40.938",26157322,"16,610",79,6889842,"Paris, France","paris-france","1,426,353,898"
"Mar 14, 2020 @ 00:09:40.937",26157322,"19,736",268,221754511,"Saint-Paul","saint-paul","1,426,404,382"
"Mar 14, 2020 @ 00:09:39.555",26157322,"11,031",89,153429196,Holybelly,holybelly,"1,426,419,204"
"Mar 14, 2020 @ 00:09:39.554",26157322,"14,001",69,6562125,"Rue de Picardie","rue-de-picardie","1,426,488,678"
"Mar 14, 2020 @ 00:09:39.553",26157322,"8,503",75,577704775,"Le Marais","le-marais","1,426,509,383"
"Mar 14, 2020 @ 00:09:39.551",26157322,"19,977",187,577704775,"Le Marais","le-marais","1,426,530,551"
"Mar 14, 2020 @ 00:09:39.550",26157322,"14,505",244,6889842,"Paris, France","paris-france","1,426,578,606"
"Mar 14, 2020 @ 00:09:39.549",26157322,"16,277",68,6889842,"Paris, France","paris-france","1,426,592,019"
"Mar 14, 2020 @ 00:09:39.548",26157322,"17,622",144,280518,"Le Pont Marie","le-pont-marie","1,426,615,948"
"Mar 14, 2020 @ 00:09:39.547",26157322,"12,709",81,164575449,"Fondation Cafe","fondation-cafe","1,426,675,820"
"Mar 14, 2020 @ 00:09:39.546",26157322,"19,435",147,276818868,"Place Baudoyer. Paris","place-baudoyer-paris","1,426,749,205"
"Mar 14, 2020 @ 00:09:39.545",26157322,"16,623",167,5944027,"Coupole du Printemps","coupole-du-printemps","1,426,767,950"
"Mar 14, 2020 @ 00:09:39.544",26157322,"13,079",72,6889842,"Paris, France","paris-france","1,426,802,018"
"Mar 14, 2020 @ 00:09:39.543",26157322,"13,147",107,212905271,Printemps,printemps,"1,426,850,030"
"Mar 14, 2020 @ 00:09:39.542",26157322,"12,113",76,212905271,Printemps,printemps,"1,426,865,410"
"Mar 14, 2020 @ 00:09:39.540",26157322,"24,995",182,213649098,"Pont Alexandre III","pont-alexandre-iii","1,426,920,663"
"Mar 14, 2020 @ 00:09:39.540",26157322,"20,429",482,428223933,"Yummy & Guiltfree","yummy-guiltfree","1,426,951,287"
"Mar 14, 2020 @ 00:09:39.538",26157322,"12,141",111,635051089,Ellsworth,ellsworth,"1,427,040,956"
"Mar 14, 2020 @ 00:09:39.537",26157322,"20,182",223,218640,"Café Louis Philippe","cafe-louis-philippe","1,427,058,941"
"Mar 14, 2020 @ 00:09:39.536",26157322,"18,126",252,216098212,"Place des Vosges","place-des-vosges","1,427,135,507"
"Mar 14, 2020 @ 00:09:39.535",26157322,"28,934",376,2593354,"Tour Eiffel","tour-eiffel","1,427,179,589"
"Mar 14, 2020 @ 00:09:39.534",26157322,"19,838",173,1041404,"Rue Saint-Antoine","rue-saint-antoine","1,427,273,650"
"Mar 14, 2020 @ 00:09:39.533",26157322,"19,046",237,428782,"Ladurée Bonaparte","laduree-bonaparte","1,427,290,148"
"Mar 14, 2020 @ 00:09:39.532",26157322,"11,137",46,6889842,"Paris, France","paris-france","1,427,357,984"
"Mar 14, 2020 @ 00:09:39.531",26157322,"11,975",73,214230725,"Sofitel Paris Le Faubourg","sofitel-paris-le-faubourg","1,427,368,124"
"Mar 14, 2020 @ 00:09:39.530",26157322,"9,503",67,219839844,"Musée Galliera","musee-galliera","1,427,372,370"
"Mar 14, 2020 @ 00:09:39.529",26157322,"9,843",50,214230725,"Sofitel Paris Le Faubourg","sofitel-paris-le-faubourg","1,427,394,056"
"Mar 14, 2020 @ 00:09:39.528",26157322,"15,543",143,33227,"Rue Cler","rue-cler","1,427,474,362"
"Mar 14, 2020 @ 00:09:39.527",26157322,"16,887",90,485863642,"Jardin des Tuileries","jardin-des-tuileries","1,427,560,571"
"Mar 14, 2020 @ 00:09:39.526",26157322,"12,174",57,635051089,Ellsworth,ellsworth,"1,427,626,243"
"Mar 14, 2020 @ 00:09:39.524",26157322,"18,874",335,251352990,"Ladurée Printemps Haussmann","laduree-printemps-haussmann","1,427,789,011"
"Mar 14, 2020 @ 00:09:39.524",26157322,"15,931",98,2963048,"Quai De Bourbon","quai-de-bourbon","1,427,700,164"
"Mar 14, 2020 @ 00:09:39.523",26157322,"16,496",145,33227,"Rue Cler","rue-cler","1,427,807,489"
"Mar 14, 2020 @ 00:09:39.522",26157322,"8,743",126,6889842,"Paris, France","paris-france","1,427,874,204"
"Mar 14, 2020 @ 00:09:39.521",26157322,"9,653",61,6889842,"Paris, France","paris-france","1,427,886,992"
"Mar 14, 2020 @ 00:09:39.520",26157322,"18,816",119,816744,"La Terrasse Du Printemps","la-terrasse-du-printemps","1,427,975,511"
"Mar 14, 2020 @ 00:09:39.519",26157322,"17,351",143,577704775,"Le Marais","le-marais","1,427,988,083"
"Mar 14, 2020 @ 00:09:39.517",26157322,"18,463",144,218859941,"Les Invalides","les-invalides","1,428,043,963"
"Mar 14, 2020 @ 00:09:39.516",26157322,"15,126",204,983767,Carette,carette,"1,428,071,302"
"Mar 14, 2020 @ 00:09:39.515",26157322,"18,269",78,6889842,"Paris, France","paris-france","1,428,131,224"
"Mar 14, 2020 @ 00:09:39.513",26157322,"13,966",77,164575449,"Fondation Cafe","fondation-cafe","1,428,147,685"
"Mar 14, 2020 @ 00:09:39.512",26157322,"14,294",48,14389925,"Grand Palais","grand-palais","1,428,258,630"
"Mar 14, 2020 @ 00:09:39.511",26157322,"22,828",212,4787709,"Pont des Invalides","pont-des-invalides","1,428,305,509"
"Mar 14, 2020 @ 00:09:39.510",26157322,"19,925",205,7286387,"Au Petit Versailles du Marais","au-petit-versailles-du-marais","1,428,358,097"
"Mar 14, 2020 @ 00:09:39.509",26157322,"21,517",112,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,428,359,899"
"Mar 14, 2020 @ 00:09:39.508",26157322,"14,647",96,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,428,388,740"
"Mar 14, 2020 @ 00:09:39.507",26157322,"17,657",266,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,428,487,555"
"Mar 14, 2020 @ 00:09:39.505",26157322,"16,674",88,340195,"Jardin des Plantes","jardin-des-plantes","1,428,495,079"
"Mar 14, 2020 @ 00:09:39.504",26157322,"19,411",200,213203074,"Tuileries Garden-Jardin Des Tuileries","tuileries-garden-jardin-des-tuileries","1,428,566,119"
"Mar 14, 2020 @ 00:09:39.503",26157322,"11,538",81,6889842,"Paris, France","paris-france","1,428,582,884"
"Mar 14, 2020 @ 00:09:39.501",26157322,"11,705",64,13629699,"Hotel Du Marc","hotel-du-marc","1,428,602,155"
"Mar 14, 2020 @ 00:09:38.121",26157322,"13,017",49,13629699,"Hotel Du Marc","hotel-du-marc","1,428,644,101"
"Mar 14, 2020 @ 00:09:38.120",26157322,"16,924",116,522464093,"Centre De Reims","centre-de-reims","1,428,662,228"
"Mar 14, 2020 @ 00:09:38.119",26157322,"16,840",179,13629699,"Hotel Du Marc","hotel-du-marc","1,428,674,079"
"Mar 14, 2020 @ 00:09:38.118",26157322,"15,530",91,13629699,"Hotel Du Marc","hotel-du-marc","1,428,700,288"
"Mar 14, 2020 @ 00:09:38.117",26157322,"9,501",99,13629699,"Hotel Du Marc","hotel-du-marc","1,428,749,561"
"Mar 14, 2020 @ 00:09:38.115",26157322,"25,022",182,13629699,"Hotel Du Marc","hotel-du-marc","1,428,820,633"
"Mar 14, 2020 @ 00:09:38.114",26157322,"19,396",154,247303488,"Rue Cremieux","rue-cremieux","1,428,862,568"
"Mar 14, 2020 @ 00:09:38.113",26157322,"12,363",109,340195,"Jardin des Plantes","jardin-des-plantes","1,428,872,310"
"Mar 14, 2020 @ 00:09:38.112",26157322,"20,303",295,276279436,"Place des Vosges","place-des-vosges","1,428,917,908"
"Mar 14, 2020 @ 00:09:38.111",26157322,"17,563",315,343183370,"Rue des Rosiers","rue-des-rosiers","1,428,993,165"
"Mar 14, 2020 @ 00:09:38.110",26157322,"11,957",75,6889842,"Paris, France","paris-france","1,429,019,355"
"Mar 14, 2020 @ 00:09:38.109",26157322,"14,703",186,3718086,Manfred,manfred,"1,429,039,325"
"Mar 14, 2020 @ 00:09:38.107",26157322,"9,474",104,6889842,"Paris, France","paris-france","1,429,089,704"
"Mar 14, 2020 @ 00:09:38.106",26157322,"11,045",94,6889842,"Paris, France","paris-france","1,429,126,731"
"Mar 14, 2020 @ 00:09:38.105",26157322,"14,011",79,340195,"Jardin des Plantes","jardin-des-plantes","1,429,167,433"
"Mar 14, 2020 @ 00:09:38.104",26157322,"9,137",82,261141748,"Place des Vosges - Square Louis XIII","place-des-vosges-square-louis-xiii","1,429,193,517"
"Mar 14, 2020 @ 00:09:38.103",26157322,"15,642",163,577704775,"Le Marais","le-marais","1,429,218,080"
"Mar 14, 2020 @ 00:09:38.102",26157322,"15,033",89,2999938,"Cathédrale Notre-Dame de Paris","cathedrale-notre-dame-de-paris","1,429,252,074"
"Mar 14, 2020 @ 00:09:38.101",26157322,"16,257",63,287407404,"Grand Hotel du Palais Royal - Officiel","grand-hotel-du-palais-royal-officiel","1,429,269,189"
"Mar 14, 2020 @ 00:09:38.100",26157322,"12,450",58,340195,"Jardin des Plantes","jardin-des-plantes","1,429,286,275"
"Mar 14, 2020 @ 00:09:38.099",26157322,"15,760",161,6889842,"Paris, France","paris-france","1,429,338,152"
"Mar 14, 2020 @ 00:09:38.098",26157322,"12,056",75,164575449,"Fondation Cafe","fondation-cafe","1,429,443,574"
"Mar 14, 2020 @ 00:09:38.096",26157322,"27,660",388,2999938,"Cathédrale Notre-Dame de Paris","cathedrale-notre-dame-de-paris","1,429,464,405"
"Mar 14, 2020 @ 00:09:38.095",26157322,"13,906",64,277752013,"Passerelle Mornay","passerelle-mornay","1,429,564,002"
"Mar 14, 2020 @ 00:09:38.094",26157322,"12,501",52,718658,"Quai Saint-Bernard","quai-saint-bernard","1,429,599,170"
"Mar 14, 2020 @ 00:09:38.093",26157322,"11,416",65,635051089,Ellsworth,ellsworth,"1,429,654,375"
"Mar 14, 2020 @ 00:09:38.092",26157322,"21,302",285,217657859,"Pont de Bir-Hakeim","pont-de-bir-hakeim","1,429,681,936"
"Mar 14, 2020 @ 00:09:38.091",26157322,"19,014",151,340195,"Jardin des Plantes","jardin-des-plantes","1,429,723,349"
"Mar 14, 2020 @ 00:09:38.090",26157322,"16,115",139,312372,"Quai D'Orleans","quai-dorleans","1,429,824,321"
"Mar 14, 2020 @ 00:09:38.089",26157322,"7,994",39,6889842,"Paris, France","paris-france","1,429,866,353"
"Mar 14, 2020 @ 00:09:38.088",26157322,"21,710",178,340195,"Jardin des Plantes","jardin-des-plantes","1,429,877,834"
"Mar 14, 2020 @ 00:09:38.087",26157322,"25,327",229,166602,"Parc de Sceaux","parc-de-sceaux","1,429,945,929"
"Mar 14, 2020 @ 00:09:38.085",26157322,"15,695",94,114432,"Le Marais","le-marais","1,430,036,369"
"Mar 14, 2020 @ 00:09:38.084",26157322,"11,149",101,6889842,"Paris, France","paris-france","1,430,057,996"
"Mar 14, 2020 @ 00:09:38.083",26157322,"15,456",194,3432388,"Hotel Plaza Athenee","hotel-plaza-athenee","1,430,115,554"
"Mar 14, 2020 @ 00:09:38.082",26157322,"11,456",64,6889842,"Paris, France","paris-france","1,430,124,940"
"Mar 14, 2020 @ 00:09:38.081",26157322,"14,412",91,481353907,"11, Rue Leopold Bellan","11-rue-leopold-bellan","1,430,164,750"
"Mar 14, 2020 @ 00:09:38.080",26157322,"9,739",55,340195,"Jardin des Plantes","jardin-des-plantes","1,430,202,470"
"Mar 14, 2020 @ 00:09:38.079",26157322,"17,971",146,213649098,"Pont Alexandre III","pont-alexandre-iii","1,430,220,169"
"Mar 14, 2020 @ 00:09:38.078",26157322,"9,004",45,340195,"Jardin des Plantes","jardin-des-plantes","1,430,244,146"
"Mar 14, 2020 @ 00:09:38.077",26157322,"13,121",86,218593584,"Cafe Kitsuné","cafe-kitsune","1,430,293,191"
"Mar 14, 2020 @ 00:09:38.076",26157322,"15,948",115,104524,"Place Vendôme","place-vendome","1,430,334,393"
"Mar 14, 2020 @ 00:09:38.075",26157322,"15,519",87,6889842,"Paris, France","paris-france","1,430,368,938"
"Mar 14, 2020 @ 00:09:38.074",26157322,"8,554",42,322536,Carette,carette,"1,430,377,447"
"Mar 14, 2020 @ 00:09:38.073",26157322,"15,828",130,3432388,"Hotel Plaza Athenee","hotel-plaza-athenee","1,430,399,724"
"Mar 14, 2020 @ 00:09:38.072",26157322,"14,172",60,1856538,"Pont Louis-Philippe","pont-louis-philippe","1,430,477,190"
"Mar 14, 2020 @ 00:09:38.071",26157322,"21,501",231,3432388,"Hotel Plaza Athenee","hotel-plaza-athenee","1,430,557,384"
"Mar 14, 2020 @ 00:09:38.070",26157322,"13,424",33,1856538,"Pont Louis-Philippe","pont-louis-philippe","1,430,611,920"
"Mar 14, 2020 @ 00:09:38.069",26157322,"22,957",253,213649098,"Pont Alexandre III","pont-alexandre-iii","1,430,689,508"
"Mar 14, 2020 @ 00:09:38.067",26157322,"20,234",91,2999938,"Cathédrale Notre-Dame de Paris","cathedrale-notre-dame-de-paris","1,430,808,995"
"Mar 14, 2020 @ 00:09:36.664",26157322,"10,411",75,983767,Carette,carette,"1,430,834,125"
"Mar 14, 2020 @ 00:09:36.663",26157322,"16,639",126,8130503,"Rue des Tournelles","rue-des-tournelles","1,430,892,144"
"Mar 14, 2020 @ 00:09:36.662",26157322,"18,887",184,1211026,"Terrasse des Galeries Lafayettes","terrasse-des-galeries-lafayettes","1,430,946,294"
"Mar 14, 2020 @ 00:09:36.661",26157322,"19,996",124,340195,"Jardin des Plantes","jardin-des-plantes","1,430,995,275"
"Mar 14, 2020 @ 00:09:36.660",26157322,"10,941",76,4154485,Septime,septime,"1,431,013,702"
"Mar 14, 2020 @ 00:09:36.659",26157322,"9,797",74,6889842,"Paris, France","paris-france","1,431,100,352"
